Title,source,source link,link,link date,downloaded on,download success,file name,file path
UH-1N HELICOPTER CREW BRIEFING GUIDES AND CHECKLISTS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afdw/publication/afi11-2uh-1nv3cl-1_afdwsup/afi11-2uh-1nv3cl-1_afdwsup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi11-2uh-1nv3cl-1_afdwsup.pdf,../documents/pdfs/AF_epubs/dru/afi11-2uh-1nv3cl-1_afdwsup.pdf
AVIATION MANAGEMENT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afdw/publication/afi11-401_afdwsup/afi11-401_afdwsup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi11-401_afdwsup.pdf,../documents/pdfs/AF_epubs/dru/afi11-401_afdwsup.pdf
DROP ZONE AND LANDING ZONE OPERATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afdw/publication/afi13-217_afdwsup/afi13-217_afdwsup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi13-217_afdwsup.pdf,../documents/pdfs/AF_epubs/dru/afi13-217_afdwsup.pdf
AIR FORCE INFORMATION SECURITY PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afdw/publication/afi16-1404_afdwsup/afi16-1404_afdwsup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi16-1404_afdwsup.pdf,../documents/pdfs/AF_epubs/dru/afi16-1404_afdwsup.pdf
"EQUIPMENT INVENTORY, STATUS, AND UTILIZATION REPORTING",Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afdw/publication/afi21-103_afdwsup/afi21-103_afdwsup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi21-103_afdwsup.pdf,../documents/pdfs/AF_epubs/dru/afi21-103_afdwsup.pdf
GROUND TRANSPORTATION,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afdw/publication/afi24-301_afdwsup/afi24-103_afdwsup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi24-103_afdwsup.pdf,../documents/pdfs/AF_epubs/dru/afi24-103_afdwsup.pdf
AIR FORCE INTEGRATED DEFENSE (ID),Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afdw/publication/afi31-101_afdwsup/afi31-101_afdwsup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi31-101_afdwsup.pdf,../documents/pdfs/AF_epubs/dru/afi31-101_afdwsup.pdf
TOTAL FORCE ASSIGNMENTS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afdw/publication/afi36-2110_afdwsup/afi36-2110_afdwsup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi36-2110_afdwsup.pdf,../documents/pdfs/AF_epubs/dru/afi36-2110_afdwsup.pdf
DRESS AND PERSONAL APPEARANCE OF AIR FORCE PERSONNEL,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afdw/publication/afi36-2903_afdwsup/afi36-2903_afdwsup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi36-2903_afdwsup.pdf,../documents/pdfs/AF_epubs/dru/afi36-2903_afdwsup.pdf
THE US AIR FORCE MISHAP PREVENTION PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afdw/publication/afi91-202_afdwsup/afi91-202_afdwsup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi91-202_afdwsup.pdf,../documents/pdfs/AF_epubs/dru/afi91-202_afdwsup.pdf
UH-1N HELICOPTER AIRCREW TRAINING,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afdw/publication/afman11-2uh-1nv1_afdwsup/afman11-2uh-1nv1_afdwsup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afman11-2uh-1nv1_afdwsup.pdf,../documents/pdfs/AF_epubs/dru/afman11-2uh-1nv1_afdwsup.pdf
UH-1N HELICOPTER OPERATIONS PROCEDURES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afdw/publication/afman11-2uh-1nv3_afdwsup/afman11-2uh-1nv3_afdwsup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afman11-2uh-1nv3_afdwsup.pdf,../documents/pdfs/AF_epubs/dru/afman11-2uh-1nv3_afdwsup.pdf
AIR FORCE CONTINUITY OF OPERATIONS (COOP) PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afotec/publication/afi10-208_afotecsup_i/afi10-208_afotecsup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi10-208_afotecsup.pdf,../documents/pdfs/AF_epubs/dru/afi10-208_afotecsup.pdf
Dress and Personnel Appearance of Air Force Personnel,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afotec/publication/afi36-2903_afotecsup/afi36-2903_afotecsup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi36-2903_afotecsup.pdf,../documents/pdfs/AF_epubs/dru/afi36-2903_afotecsup.pdf
THE US AIR FORCE MISHAP PREVENTION PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afotec/publication/afi91-202_afotecsup/afi91-202_afotecsup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi91-202_afotecsup.pdf,../documents/pdfs/AF_epubs/dru/afi91-202_afotecsup.pdf
AIRSPACE MANAGEMENT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi13-201_usafasup/afi13-201_usafasup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi13-201_usafasup.pdf,../documents/pdfs/AF_epubs/dru/afi13-201_usafasup.pdf
AIRFIELD DRIVING,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi13-213_usafasup/afi13-213_usafasup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi13-213_usafasup.pdf,../documents/pdfs/AF_epubs/dru/afi13-213_usafasup.pdf
Air Force Information Security Program,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi16-1404_usafasup_usafasupgm2020-01/afi16-1404_usafasup_usafagm2020-01.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi16-1404_usafasup_usafagm2020-01.pdf,../documents/pdfs/AF_epubs/dru/afi16-1404_usafasup_usafagm2020-01.pdf
AIR FORCE FOREIGN DISCLOSURE AND TECHNOLOGY TRANSFER PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi16-201_usafasup/afi16-201_usafasup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi16-201_usafasup.pdf,../documents/pdfs/AF_epubs/dru/afi16-201_usafasup.pdf
CONVENTIONAL MUNITIONS MAINTENANCE MANAGEMENT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi21-201_usafasup/afi21-201_usafasup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi21-201_usafasup.pdf,../documents/pdfs/AF_epubs/dru/afi21-201_usafasup.pdf
SECURITY FORCES INVESTIGATIONS PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi31-115_usafasup/afi31-115_usafasup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi31-115_usafasup.pdf,../documents/pdfs/AF_epubs/dru/afi31-115_usafasup.pdf
PUBLICATIONS AND FORMS MANAGEMENT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi33-360_usafasup/afi33-360_usafasup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi33-360_usafasup.pdf,../documents/pdfs/AF_epubs/dru/afi33-360_usafasup.pdf
USE OF NONAPPROPRIATED FUNDS (NAFS),Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi34-201_usafasup_i/afi34-201_usafasup_i.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi34-201_usafasup_i.pdf,../documents/pdfs/AF_epubs/dru/afi34-201_usafasup_i.pdf
PROTECTING NONAPPROPRIATED FUND ASSETS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi34-202_usafasup/afi34-202_usafasup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi34-202_usafasup.pdf,../documents/pdfs/AF_epubs/dru/afi34-202_usafasup.pdf
ALCOHOLIC BEVERAGE PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi34-219_usafasup_i/afi34-219_usafasup_i.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi34-219_usafasup_i.pdf,../documents/pdfs/AF_epubs/dru/afi34-219_usafasup_i.pdf
MEDIA OPERATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi35-104_usafasup_i/afi35-104_usafasup_i.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi35-104_usafasup_i.pdf,../documents/pdfs/AF_epubs/dru/afi35-104_usafasup_i.pdf
COMMUNITY RELATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi35-105_usafasup_i/afi35-105_usafasup_i.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi35-105_usafasup_i.pdf,../documents/pdfs/AF_epubs/dru/afi35-105_usafasup_i.pdf
PUBLIC WEB COMMUNICATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi35-107_usafasup_i/afi35-107_usafasup_i.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi35-107_usafasup_i.pdf,../documents/pdfs/AF_epubs/dru/afi35-107_usafasup_i.pdf
VISUAL INFORMATION,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi35-109_usafasup/afi35-109_usafasup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi35-109_usafasup.pdf,../documents/pdfs/AF_epubs/dru/afi35-109_usafasup.pdf
