Title,source,source link,link,link date,downloaded on,download success,file name,file path
Hill Air Force Base wins DOE award for energy efficiency,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1937029/hill-air-force-base-wins-doe-award-for-energy-efficiency/,2021-01-29 14:10,2021-01-29 21:32,True,Hill Air Force Base wins DOE award for energy efficiency.pdf,documents/parsed_text/AF_afcec/AF_afcec/Hill Air Force Base wins DOE award for energy efficiency.pdf
"AF, city partner to improve infrastructure for Airmen, community",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1932191/af-city-partner-to-improve-infrastructure-for-airmen-community/,2021-01-29 14:10,2021-01-29 21:32,True,"AF, city partner to improve infrastructure for Airmen, community.pdf","documents/parsed_text/AF_afcec/AF_afcec/AF, city partner to improve infrastructure for Airmen, community.pdf"
Air Force expands treatment capabilities to address PFOS/PFOA,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1924797/air-force-expands-treatment-capabilities-to-address-pfospfoa/,2021-01-29 14:10,N/A,False,Air Force expands treatment capabilities to address PFOS/PFOA.pdf,documents/parsed_text/AF_afcec/AF_afcec/Air Force expands treatment capabilities to address PFOS/PFOA.pdf
AFCEC summits promote whole-of-government response,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1921023/afcec-summits-promote-whole-of-government-response/,2021-01-29 14:10,2021-01-29 21:32,True,AFCEC summits promote whole-of-government response.pdf,documents/parsed_text/AF_afcec/AF_afcec/AFCEC summits promote whole-of-government response.pdf
Wilcox takes command of AFIMSC,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1916913/wilcox-takes-command-of-afimsc/,2021-01-29 14:10,2021-01-29 21:32,True,Wilcox takes command of AFIMSC.pdf,documents/parsed_text/AF_afcec/AF_afcec/Wilcox takes command of AFIMSC.pdf
Beale Lake Passage Project enhances partnership with California U.S. Fish and Wildlife Services,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1916163/beale-lake-passage-project-enhances-partnership-with-california-us-fish-and-wil/,2021-01-29 14:10,2021-01-29 21:32,True,Beale Lake Passage Project enhances partnership with California U.S. Fish and Wildlife Services.pdf,documents/parsed_text/AF_afcec/AF_afcec/Beale Lake Passage Project enhances partnership with California U.S. Fish and Wildlife Services.pdf
Commentary: Innovation 'advances the ball',Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1900108/commentary-innovation-advances-the-ball/,2021-01-29 14:10,2021-01-29 21:32,True,Commentary: Innovation 'advances the ball'.pdf,documents/parsed_text/AF_afcec/AF_afcec/Commentary: Innovation 'advances the ball'.pdf
Air Force gathers innovators for Tyndall rebuild,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1896405/air-force-gathers-innovators-for-tyndall-rebuild/,2021-01-29 14:10,2021-01-29 21:32,True,Air Force gathers innovators for Tyndall rebuild.pdf,documents/parsed_text/AF_afcec/AF_afcec/Air Force gathers innovators for Tyndall rebuild.pdf
"AFCEC program assists installations in real property solutions, yields maximum benefit to Air Force",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1896416/afcec-program-assists-installations-in-real-property-solutions-yields-maximum-b/,2021-01-29 14:10,2021-01-29 21:32,True,"AFCEC program assists installations in real property solutions, yields maximum benefit to Air Force.pdf","documents/parsed_text/AF_afcec/AF_afcec/AFCEC program assists installations in real property solutions, yields maximum benefit to Air Force.pdf"
Air Force BRAC program reaches innovation milestone,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1889991/air-force-brac-program-reaches-innovation-milestone/,2021-01-29 14:10,2021-01-29 21:32,True,Air Force BRAC program reaches innovation milestone.pdf,documents/parsed_text/AF_afcec/AF_afcec/Air Force BRAC program reaches innovation milestone.pdf
Views from the fishbowl: getting to know the new AFMC commander,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1883745/views-from-the-fishbowl-getting-to-know-the-new-afmc-commander/,2021-01-29 14:10,2021-01-29 21:32,True,Views from the fishbowl: getting to know the new AFMC commander.pdf,documents/parsed_text/AF_afcec/AF_afcec/Views from the fishbowl: getting to know the new AFMC commander.pdf
"DoD seeks feedback from Airmen, families on Housing Resident Bill of Rights",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1876586/dod-seeks-feedback-from-airmen-families-on-housing-resident-bill-of-rights/,2021-01-29 14:10,2021-01-29 21:32,True,"DoD seeks feedback from Airmen, families on Housing Resident Bill of Rights.pdf","documents/parsed_text/AF_afcec/AF_afcec/DoD seeks feedback from Airmen, families on Housing Resident Bill of Rights.pdf"
Tyndall Rebuilding Update (Video),Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1871038/tyndall-rebuilding-update-video/,2021-01-29 14:10,2021-01-29 21:32,True,Tyndall Rebuilding Update (Video).pdf,documents/parsed_text/AF_afcec/AF_afcec/Tyndall Rebuilding Update (Video).pdf
"Secretary, chief of staff initiate dialogue with commanders on a plan for new officer promotion categories",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1871036/secretary-chief-of-staff-initiate-dialogue-with-commanders-on-a-plan-for-new-of/,2021-01-29 14:10,2021-01-29 21:32,True,"Secretary, chief of staff initiate dialogue with commanders on a plan for new officer promotion categories.pdf","documents/parsed_text/AF_afcec/AF_afcec/Secretary, chief of staff initiate dialogue with commanders on a plan for new officer promotion categories.pdf"
Air University phases out Blackboard with new learning management system,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1871030/air-university-phases-out-blackboard-with-new-learning-management-system/,2021-01-29 14:10,2021-01-29 21:32,True,Air University phases out Blackboard with new learning management system.pdf,documents/parsed_text/AF_afcec/AF_afcec/Air University phases out Blackboard with new learning management system.pdf
"Air Force leaders discuss strategy, policy at CORONA South 2019",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1871028/air-force-leaders-discuss-strategy-policy-at-corona-south-2019/,2021-01-29 14:10,2021-01-29 21:32,True,"Air Force leaders discuss strategy, policy at CORONA South 2019.pdf","documents/parsed_text/AF_afcec/AF_afcec/Air Force leaders discuss strategy, policy at CORONA South 2019.pdf"
Baptism by fire,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1871019/baptism-by-fire/,2021-01-29 14:10,2021-01-29 21:32,True,Baptism by fire.pdf,documents/parsed_text/AF_afcec/AF_afcec/Baptism by fire.pdf
Luke CES Airmen participate in IRT project,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1871024/luke-ces-airmen-participate-in-irt-project/,2021-01-29 14:10,2021-01-29 21:32,True,Luke CES Airmen participate in IRT project.pdf,documents/parsed_text/AF_afcec/AF_afcec/Luke CES Airmen participate in IRT project.pdf
Bunch takes command,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1863086/bunch-takes-command/,2021-01-29 14:10,2021-01-29 21:32,True,Bunch takes command.pdf,documents/parsed_text/AF_afcec/AF_afcec/Bunch takes command.pdf
Bunch to command AFMC,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1858312/bunch-to-command-afmc/,2021-01-29 14:10,2021-01-29 21:32,True,Bunch to command AFMC.pdf,documents/parsed_text/AF_afcec/AF_afcec/Bunch to command AFMC.pdf
New Horizons ophthalmology teams give 262 Guyanese the gift of sight,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1871021/new-horizons-ophthalmology-teams-give-262-guyanese-the-gift-of-sight/,2021-01-29 14:10,2021-01-29 21:32,True,New Horizons ophthalmology teams give 262 Guyanese the gift of sight.pdf,documents/parsed_text/AF_afcec/AF_afcec/New Horizons ophthalmology teams give 262 Guyanese the gift of sight.pdf
Global housing symposium focuses on relationship building and enterprise-wide support,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1845946/global-housing-symposium-focuses-on-relationship-building-and-enterprise-wide-s/,2021-01-29 14:10,2021-01-29 21:32,True,Global housing symposium focuses on relationship building and enterprise-wide support.pdf,documents/parsed_text/AF_afcec/AF_afcec/Global housing symposium focuses on relationship building and enterprise-wide support.pdf
Home Improvement - Airmen and their Families are Job No.1,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1837725/home-improvement-airmen-and-their-families-are-job-no1/,2021-01-29 14:10,2021-01-29 21:32,True,Home Improvement - Airmen and their Families are Job No.1.pdf,documents/parsed_text/AF_afcec/AF_afcec/Home Improvement - Airmen and their Families are Job No.1.pdf
Top Air Force leaders address Wurtsmith Water Concerns,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1837638/top-air-force-leaders-address-wurtsmith-water-concerns/,2021-01-29 14:10,2021-01-29 21:32,True,Top Air Force leaders address Wurtsmith Water Concerns.pdf,documents/parsed_text/AF_afcec/AF_afcec/Top Air Force leaders address Wurtsmith Water Concerns.pdf
CSAF Speaks at 50th EOD Memorial Ceremony,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1837635/csaf-speaks-at-50th-eod-memorial-ceremony/,2021-01-29 14:10,2021-01-29 21:32,True,CSAF Speaks at 50th EOD Memorial Ceremony.pdf,documents/parsed_text/AF_afcec/AF_afcec/CSAF Speaks at 50th EOD Memorial Ceremony.pdf
Leaders discuss Tyndall rebuild at second Industry Day,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1837633/leaders-discuss-tyndall-rebuild-at-second-industry-day/,2021-01-29 14:10,2021-01-29 21:32,True,Leaders discuss Tyndall rebuild at second Industry Day.pdf,documents/parsed_text/AF_afcec/AF_afcec/Leaders discuss Tyndall rebuild at second Industry Day.pdf
8th CES repairs Kunsan’s runway in record time,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1834906/8th-ces-repairs-kunsans-runway-in-record-time/,2021-01-29 14:10,2021-01-29 21:33,True,8th CES repairs Kunsan’s runway in record time.pdf,documents/parsed_text/AF_afcec/AF_afcec/8th CES repairs Kunsan’s runway in record time.pdf
Air Force Establishes Hotline to Address Housing Concerns,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1830408/air-force-establishes-hotline-to-address-housing-concerns/,2021-01-29 14:10,2021-01-29 21:33,True,Air Force Establishes Hotline to Address Housing Concerns.pdf,documents/parsed_text/AF_afcec/AF_afcec/Air Force Establishes Hotline to Address Housing Concerns.pdf
Team Offutt battling flood waters,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1794306/team-offutt-battling-flood-waters/,2021-01-29 14:10,2021-01-29 21:33,True,Team Offutt battling flood waters.pdf,documents/parsed_text/AF_afcec/AF_afcec/Team Offutt battling flood waters.pdf
$32 million energy savings performance contract awarded at Keesler AFB,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1785155/32-million-energy-savings-performance-contract-awarded-at-keesler-afb/,2021-01-29 14:10,2021-01-29 21:33,True,$32 million energy savings performance contract awarded at Keesler AFB.pdf,documents/parsed_text/AF_afcec/AF_afcec/$32 million energy savings performance contract awarded at Keesler AFB.pdf
Exclusive engineering experience,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1784168/exclusive-engineering-experience/,2021-01-29 14:10,2021-01-29 21:33,True,Exclusive engineering experience.pdf,documents/parsed_text/AF_afcec/AF_afcec/Exclusive engineering experience.pdf
Clearing the zone to save birds,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1784161/clearing-the-zone-to-save-birds/,2021-01-29 14:10,2021-01-29 21:33,True,Clearing the zone to save birds.pdf,documents/parsed_text/AF_afcec/AF_afcec/Clearing the zone to save birds.pdf
Fixing pipes and plucking strings,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1784156/fixing-pipes-and-plucking-strings/,2021-01-29 14:10,2021-01-29 21:33,True,Fixing pipes and plucking strings.pdf,documents/parsed_text/AF_afcec/AF_afcec/Fixing pipes and plucking strings.pdf
Kunsan Leader awarded 2019 Federal Engineer of the Year,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1784144/kunsan-leader-awarded-2019-federal-engineer-of-the-year/,2021-01-29 14:10,2021-01-29 21:33,True,Kunsan Leader awarded 2019 Federal Engineer of the Year.pdf,documents/parsed_text/AF_afcec/AF_afcec/Kunsan Leader awarded 2019 Federal Engineer of the Year.pdf
Civilian leadership program accepting nominations through May 1,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1784146/civilian-leadership-program-accepting-nominations-through-may-1/,2021-01-29 14:10,2021-01-29 21:33,True,Civilian leadership program accepting nominations through May 1.pdf,documents/parsed_text/AF_afcec/AF_afcec/Civilian leadership program accepting nominations through May 1.pdf
Advanced roof inspection technologies among eight finalists for AFIMSC’s inaugural ‘Innovation Rodeo’,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1772027/advanced-roof-inspection-technologies-among-eight-finalists-for-afimscs-inaugur/,2021-01-29 14:10,2021-01-29 21:33,True,Advanced roof inspection technologies among eight finalists for AFIMSC’s inaugural ‘Innovation Rodeo’.pdf,documents/parsed_text/AF_afcec/AF_afcec/Advanced roof inspection technologies among eight finalists for AFIMSC’s inaugural ‘Innovation Rodeo’.pdf
AFIMSC’s innovation campaign selects eight ideas for ‘Spark Tank’ competition,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1752993/afimscs-innovation-campaign-selects-eight-ideas-for-spark-tank-competition/,2021-01-29 14:10,2021-01-29 21:33,True,AFIMSC’s innovation campaign selects eight ideas for ‘Spark Tank’ competition.pdf,documents/parsed_text/AF_afcec/AF_afcec/AFIMSC’s innovation campaign selects eight ideas for ‘Spark Tank’ competition.pdf
"Air Force, industry meet to discuss rebuilding Tyndall",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1746312/air-force-industry-meet-to-discuss-rebuilding-tyndall/,2021-01-29 14:10,2021-01-29 21:33,True,"Air Force, industry meet to discuss rebuilding Tyndall.pdf","documents/parsed_text/AF_afcec/AF_afcec/Air Force, industry meet to discuss rebuilding Tyndall.pdf"
Tyndall to host first Industry Day in rebuild effort,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1740589/tyndall-to-host-first-industry-day-in-rebuild-effort/,2021-01-29 14:10,2021-01-29 21:33,True,Tyndall to host first Industry Day in rebuild effort.pdf,documents/parsed_text/AF_afcec/AF_afcec/Tyndall to host first Industry Day in rebuild effort.pdf
386th ECES Dirtboys work to complete bypass road,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1740647/386th-eces-dirtboys-work-to-complete-bypass-road/,2021-01-29 14:10,2021-01-29 21:33,True,386th ECES Dirtboys work to complete bypass road.pdf,documents/parsed_text/AF_afcec/AF_afcec/386th ECES Dirtboys work to complete bypass road.pdf
Dirt Boyz get dirty,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1730088/dirt-boyz-get-dirty/,2021-01-29 14:10,2021-01-29 21:33,True,Dirt Boyz get dirty.pdf,documents/parsed_text/AF_afcec/AF_afcec/Dirt Boyz get dirty.pdf
"EM, Fire Dawgs stay ready through HAZMAT Exercise",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1730090/em-fire-dawgs-stay-ready-through-hazmat-exercise/,2021-01-29 14:10,2021-01-29 21:33,True,"EM, Fire Dawgs stay ready through HAZMAT Exercise.pdf","documents/parsed_text/AF_afcec/AF_afcec/EM, Fire Dawgs stay ready through HAZMAT Exercise.pdf"
REDHORSE and Prime BEEF building up ADAB,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1725750/redhorse-and-prime-beef-building-up-adab/,2021-01-29 14:10,2021-01-29 21:34,True,REDHORSE and Prime BEEF building up ADAB.pdf,documents/parsed_text/AF_afcec/AF_afcec/REDHORSE and Prime BEEF building up ADAB.pdf
Evaluation team uses non-destructive testing on JBER Airfields,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1730204/evaluation-team-uses-non-destructive-testing-on-jber-airfields/,2021-01-29 14:10,2021-01-29 21:34,True,Evaluation team uses non-destructive testing on JBER Airfields.pdf,documents/parsed_text/AF_afcec/AF_afcec/Evaluation team uses non-destructive testing on JBER Airfields.pdf
AFCEC opens doors after Hurricane Michael,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1717803/afcec-opens-doors-after-hurricane-michael/,2021-01-29 14:10,2021-01-29 21:34,True,AFCEC opens doors after Hurricane Michael.pdf,documents/parsed_text/AF_afcec/AF_afcec/AFCEC opens doors after Hurricane Michael.pdf
Rapidly repairing the runway,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1720074/rapidly-repairing-the-runway/,2021-01-29 14:10,2021-01-29 21:34,True,Rapidly repairing the runway.pdf,documents/parsed_text/AF_afcec/AF_afcec/Rapidly repairing the runway.pdf
Symposium brings together senior leaders from across the Department of Defense,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1725752/symposium-brings-together-senior-leaders-from-across-the-department-of-defense/,2021-01-29 14:10,2021-01-29 21:34,True,Symposium brings together senior leaders from across the Department of Defense.pdf,documents/parsed_text/AF_afcec/AF_afcec/Symposium brings together senior leaders from across the Department of Defense.pdf
AFIMSC Innovation Office seeks game-changing ideas,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1720070/afimsc-innovation-office-seeks-game-changing-ideas/,2021-01-29 14:10,2021-01-29 21:34,True,AFIMSC Innovation Office seeks game-changing ideas.pdf,documents/parsed_text/AF_afcec/AF_afcec/AFIMSC Innovation Office seeks game-changing ideas.pdf
Long-time tenant of former McClellan AFB provides lifeline to firefighters,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1705456/long-time-tenant-of-former-mcclellan-afb-provides-lifeline-to-firefighters/,2021-01-29 14:10,2021-01-29 21:34,True,Long-time tenant of former McClellan AFB provides lifeline to firefighters.pdf,documents/parsed_text/AF_afcec/AF_afcec/Long-time tenant of former McClellan AFB provides lifeline to firefighters.pdf
"Maker Hub, AFRL “sprint” to innovation",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1705034/maker-hub-afrl-sprint-to-innovation/,2021-01-29 14:10,2021-01-29 21:34,True,"Maker Hub, AFRL “sprint” to innovation.pdf","documents/parsed_text/AF_afcec/AF_afcec/Maker Hub, AFRL “sprint” to innovation.pdf"
AFDW ceremonial honors highlight George H.W. Bush legacy,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1705030/afdw-ceremonial-honors-highlight-george-hw-bush-legacy/,2021-01-29 14:10,2021-01-29 21:34,True,AFDW ceremonial honors highlight George H.W. Bush legacy.pdf,documents/parsed_text/AF_afcec/AF_afcec/AFDW ceremonial honors highlight George H.W. Bush legacy.pdf
"S&T 18 Wargame tests Air Force science, technology concepts for 2038",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1705028/st-18-wargame-tests-air-force-science-technology-concepts-for-2038/,2021-01-29 14:10,2021-01-29 21:34,True,"S&T 18 Wargame tests Air Force science, technology concepts for 2038.pdf","documents/parsed_text/AF_afcec/AF_afcec/S&T 18 Wargame tests Air Force science, technology concepts for 2038.pdf"
"704th Test Group supports STEM Career Expo in Alamogordo, New Mexico",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1705026/704th-test-group-supports-stem-career-expo-in-alamogordo-new-mexico/,2021-01-29 14:10,2021-01-29 21:34,True,"704th Test Group supports STEM Career Expo in Alamogordo, New Mexico.pdf","documents/parsed_text/AF_afcec/AF_afcec/704th Test Group supports STEM Career Expo in Alamogordo, New Mexico.pdf"
CE Airmen BEEF up,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1699968/ce-airmen-beef-up/,2021-01-29 14:10,2021-01-29 21:34,True,CE Airmen BEEF up.pdf,documents/parsed_text/AF_afcec/AF_afcec/CE Airmen BEEF up.pdf
Environmental team aids Tyndall hurricane recovery,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1690784/environmental-team-aids-tyndall-hurricane-recovery/,2021-01-29 14:10,2021-01-29 21:34,True,Environmental team aids Tyndall hurricane recovery.pdf,documents/parsed_text/AF_afcec/AF_afcec/Environmental team aids Tyndall hurricane recovery.pdf
Major environmental Record of Decision signed,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1684176/major-environmental-record-of-decision-signed/,2021-01-29 14:10,2021-01-29 21:34,True,Major environmental Record of Decision signed.pdf,documents/parsed_text/AF_afcec/AF_afcec/Major environmental Record of Decision signed.pdf
Sustaining the Pack: 8 FW revitalizes base energy utilization,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1691524/sustaining-the-pack-8-fw-revitalizes-base-energy-utilization/,2021-01-29 14:10,2021-01-29 21:34,True,Sustaining the Pack: 8 FW revitalizes base energy utilization.pdf,documents/parsed_text/AF_afcec/AF_afcec/Sustaining the Pack: 8 FW revitalizes base energy utilization.pdf
8 CES hones remote airfield damage assessment skills,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1691527/8-ces-hones-remote-airfield-damage-assessment-skills/,2021-01-29 14:10,2021-01-29 21:34,True,8 CES hones remote airfield damage assessment skills.pdf,documents/parsed_text/AF_afcec/AF_afcec/8 CES hones remote airfield damage assessment skills.pdf
Edwards hosts AFMC energy assurance summit,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1679236/edwards-hosts-afmc-energy-assurance-summit/,2021-01-29 14:10,2021-01-29 21:34,True,Edwards hosts AFMC energy assurance summit.pdf,documents/parsed_text/AF_afcec/AF_afcec/Edwards hosts AFMC energy assurance summit.pdf
Around the Air Force: Chapman Memorial / CSAF & CMSAF Tyndall AFB visit,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1679264/around-the-air-force-chapman-memorial-csaf-cmsaf-tyndall-afb-visit/,2021-01-29 14:10,N/A,False,Around the Air Force: Chapman Memorial / CSAF & CMSAF Tyndall AFB visit.pdf,documents/parsed_text/AF_afcec/AF_afcec/Around the Air Force: Chapman Memorial / CSAF & CMSAF Tyndall AFB visit.pdf
Little Rock AFB hosts Arkansas’ largest STEM Fest,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1679259/little-rock-afb-hosts-arkansas-largest-stem-fest/,2021-01-29 14:10,2021-01-29 21:35,True,Little Rock AFB hosts Arkansas’ largest STEM Fest.pdf,documents/parsed_text/AF_afcec/AF_afcec/Little Rock AFB hosts Arkansas’ largest STEM Fest.pdf
AFIMSC helps Tyndall get back in the fight,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1677842/afimsc-helps-tyndall-get-back-in-the-fight/,2021-01-29 14:10,2021-01-29 21:35,True,AFIMSC helps Tyndall get back in the fight.pdf,documents/parsed_text/AF_afcec/AF_afcec/AFIMSC helps Tyndall get back in the fight.pdf
Edwards assumes leadership of AFCEC,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1676953/edwards-assumes-leadership-of-afcec/,2021-01-29 14:10,2021-01-29 21:35,True,Edwards assumes leadership of AFCEC.pdf,documents/parsed_text/AF_afcec/AF_afcec/Edwards assumes leadership of AFCEC.pdf
Air Base breaks ground on Visitor’s Quarters modernization project,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1677844/air-base-breaks-ground-on-visitors-quarters-modernization-project/,2021-01-29 14:10,2021-01-29 21:35,True,Air Base breaks ground on Visitor’s Quarters modernization project.pdf,documents/parsed_text/AF_afcec/AF_afcec/Air Base breaks ground on Visitor’s Quarters modernization project.pdf
AFCEC unveils winners of 2018 Air Force Design Awards,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1669114/afcec-unveils-winners-of-2018-air-force-design-awards/,2021-01-29 14:10,2021-01-29 21:35,True,AFCEC unveils winners of 2018 Air Force Design Awards.pdf,documents/parsed_text/AF_afcec/AF_afcec/AFCEC unveils winners of 2018 Air Force Design Awards.pdf
"RED HORSE tests materials, equipment for future flight line",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1676945/red-horse-tests-materials-equipment-for-future-flight-line/,2021-01-29 14:10,2021-01-29 21:35,True,"RED HORSE tests materials, equipment for future flight line.pdf","documents/parsed_text/AF_afcec/AF_afcec/RED HORSE tests materials, equipment for future flight line.pdf"
Innovative solar panel project first in South Carolina,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1670023/innovative-solar-panel-project-first-in-south-carolina/,2021-01-29 14:10,2021-01-29 21:35,True,Innovative solar panel project first in South Carolina.pdf,documents/parsed_text/AF_afcec/AF_afcec/Innovative solar panel project first in South Carolina.pdf
Holloman opens solar array,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1670028/holloman-opens-solar-array/,2021-01-29 14:10,2021-01-29 21:35,True,Holloman opens solar array.pdf,documents/parsed_text/AF_afcec/AF_afcec/Holloman opens solar array.pdf
