Title,source,source link,link,link date,downloaded on,download success,file name,file path
UNITED STATES AIR FORCE ACADEMY OPERATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_a1/publication/afi36-3501/afi36-3501.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi36-3501.pdf,../documents/pdfs/AF_epubs/departmental/afi36-3501.pdf
SPACE PROFESSIONAL DEVELOPMENT PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/saf_sp/publication/afi36-3701/afi_36-3701.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi_36-3701.pdf,../documents/pdfs/AF_epubs/departmental/afi_36-3701.pdf
FORCE SUPPORT READINESS PROGRAMS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_a1/publication/afi36-3802/afi36-3802.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi36-3802.pdf,../documents/pdfs/AF_epubs/departmental/afi36-3802.pdf
MANAGING THE DEFENSE ENGLISH LANGUAGE PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_a1/publication/afi36-4003/afi36-4003.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi36-4003.pdf,../documents/pdfs/AF_epubs/departmental/afi36-4003.pdf
MANAGEMENT OF THE DEFENSE FOREIGN LANGUAGE TRAINING,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_a1/publication/afi36-4004/afi36-4004.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi36-4004.pdf,../documents/pdfs/AF_epubs/departmental/afi36-4004.pdf
"TOTAL FORCE LANGUAGE, REGIONAL EXPERTISE, AND CULTURE PROGRAM",Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_a1/publication/afi36-4005/afi36-4005.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi36-4005.pdf,../documents/pdfs/AF_epubs/departmental/afi36-4005.pdf
DIVERSITY & INCLUSION,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_a1/publication/afi36-7001/afi36-7001.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi36-7001.pdf,../documents/pdfs/AF_epubs/departmental/afi36-7001.pdf
LABOR-MANAGEMENT RELATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_a1/publication/afi36-701/afi36-701.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi36-701.pdf,../documents/pdfs/AF_epubs/departmental/afi36-701.pdf
CIVILIAN CONDUCT AND RESPONSIBILITY,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_a1/publication/afi36-703/afi36-703.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi36-703.pdf,../documents/pdfs/AF_epubs/departmental/afi36-703.pdf
DISCIPLINE AND ADVERSE ACTIONS OF CIVILIAN EMPLOYEES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_a1/publication/afi36-704/afi36-704.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi36-704.pdf,../documents/pdfs/AF_epubs/departmental/afi36-704.pdf
CIVILIAN SURVIVOR ASSISTANCE,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_a1/publication/afi36-809/afi36-809.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi36-809.pdf,../documents/pdfs/AF_epubs/departmental/afi36-809.pdf
