Title,source,source link,link,link date,downloaded on,download success,file name,file path
ANG/AFR TEST OFFICE,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd11-043/afrcmd11-043.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd11-043.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd11-043.pdf
610TH COMMAND AND CONTROL SQUADRON,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd11-044/afrcmd11-044.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd11-044.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd11-044.pdf
MEDICAL SQUADRONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd11-045/afrcmd11-045.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd11-045.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd11-045.pdf
4TH COMBAT CAMERA SQUADRON,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd11-047/afrcmd11-047.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd11-047.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd11-047.pdf
COMBAT COMMUNICATIONS SQUADRONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd11-048/afrcmd11-048.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd11-048.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd11-048.pdf
433RD TRAINING SQUADRON,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd11-049/afrcmd11-049.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd11-049.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd11-049.pdf
C-5 FORMAL TRAINING,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd11-050/afrcmd11-050.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd11-050.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd11-050.pdf
INTELLIGENCE SQUADRONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd11-051/afrcmd11-051.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd11-051.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd11-051.pdf
340TH FLYING TRAINING GROUP,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd11-052/afrcmd11-052.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd11-052.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd11-052.pdf
954TH RESERVE SUPPORT SQUADRON,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd11-053/afrcmd11-053.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd11-053.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd11-053.pdf
953RD RESERVE SUPPORT SQUADRON,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd11-054/afrcmd11-054.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd11-054.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd11-054.pdf
