Title,source,source link,link,link date,downloaded on,download success,file name,file path
PUBLIC AFFAIRS POLICIES AND PROCEDURES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii35-101/afosii35-101.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosii35-101.pdf,../documents/pdfs/AF_epubs/foa/afosii35-101.pdf
CIVILIAN PERSONNEL ADMINSTRATION,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii36-101/afosii36-101.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosii36-101.pdf,../documents/pdfs/AF_epubs/foa/afosii36-101.pdf
CIVILIAN PERSONNEL,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii36-201/afosii36-201.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosii36-201.pdf,../documents/pdfs/AF_epubs/foa/afosii36-201.pdf
STAFFING AFOSI CIVILIAN POSITIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii36-203/restricted_access.pdf,2021-01-29 14:39,2021-01-29 22:02,True,restricted_access.pdf,../documents/pdfs/AF_epubs/foa/restricted_access.pdf
APPLICANT PROCESSING AND ASSIGNMENTS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii36-2101-o/restricted_access.pdf,2021-01-29 14:39,2021-01-29 22:02,True,restricted_access.pdf,../documents/pdfs/AF_epubs/foa/restricted_access.pdf
RELEASE/DISQUALIFICATION OF PERSONNEL FROM DUTY WITH AFOSI,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii36-2103/generic_stocked_and_issued_-_copy_(2).pdf,2021-01-29 14:39,2021-01-29 22:02,True,generic_stocked_and_issued_-_copy_(2).pdf,../documents/pdfs/AF_epubs/foa/generic_stocked_and_issued_-_copy_(2).pdf
"FORUMS SPONSORED BY AFOSI, ORGANIZATIONAL DEVELOPMENT",Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii36-2206/afosii36-2206.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosii36-2206.pdf,../documents/pdfs/AF_epubs/foa/afosii36-2206.pdf
AFIT EDUCATION PROGRAM OPPORTUNITIES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii36-2602/afosii36-2602.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosii36-2602.pdf,../documents/pdfs/AF_epubs/foa/afosii36-2602.pdf
HONORS AND AWARDS PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii36-2801/afosii36-2801.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosii36-2801.pdf,../documents/pdfs/AF_epubs/foa/afosii36-2801.pdf
STANDARDS OF PROFESSIONAL CONDUCT FOR AFOSI PERSONNEL,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii36-2901/afosii36-2901.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosii36-2901.pdf,../documents/pdfs/AF_epubs/foa/afosii36-2901.pdf
"LANGUAGE, REGIONAL EXPERTISE, AND CULTURE PROGRAM",Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii36-4010-o/afosii36-4010-o.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosii36-4010-o.pdf,../documents/pdfs/AF_epubs/foa/afosii36-4010-o.pdf
PAY ADMINISTRATION,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii36-801/afosii36-801.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosii36-801.pdf,../documents/pdfs/AF_epubs/foa/afosii36-801.pdf
MANAGEMENT OF OUT-OF-COMMANDAND EDUCATIONAL REQUIREMENTS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii38-202/afosii38-202.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosii38-202.pdf,../documents/pdfs/AF_epubs/foa/afosii38-202.pdf
OFFENSIVE COUNTERINTELLIGENCE OPERATIONS PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii71-101-s/afosii71-101-s.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosii71-101-s.pdf,../documents/pdfs/AF_epubs/foa/afosii71-101-s.pdf
CYBER INVESTIGATIONS AND OPERATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii71-103v5-s/afosii71-103v5-s.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosii71-103v5-s.pdf,../documents/pdfs/AF_epubs/foa/afosii71-103v5-s.pdf
COUNTERINTELLIGENCE AND INVESTIGATIVE CONTINGENCY FUNDS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii71-111-o/afosii71-111-o.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosii71-111-o.pdf,../documents/pdfs/AF_epubs/foa/afosii71-111-o.pdf
LIAISON,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii71-112/stocked_and_issued.pdf,2021-01-29 14:39,2021-01-29 22:02,True,stocked_and_issued.pdf,../documents/pdfs/AF_epubs/foa/stocked_and_issued.pdf
ARMORED VEHICLE PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii71-115-o/restricted_access.pdf,2021-01-29 14:39,2021-01-29 22:02,True,restricted_access.pdf,../documents/pdfs/AF_epubs/foa/restricted_access.pdf
DISCLOSURE OF AFOSI-ORIGINATED CLASSIFIED COUNTERINTELLIGENCE INFORMATION AND LAW ENFORCEMENT INFORMATION TOFOREIGN GOVERNMENTS AND INTERNATIONAL ORGANIZATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii71-127/afosii71-127.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosii71-127.pdf,../documents/pdfs/AF_epubs/foa/afosii71-127.pdf
PSYCHOPHYSIOLOGICAL DETECTION OF DECEPTION EXAMINATIONS OF ASSETS USED IN COUNTERESPIONAGE OPERATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii71-135-s/afosii71-135-s.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosii71-135-s.pdf,../documents/pdfs/AF_epubs/foa/afosii71-135-s.pdf
PSYCHOPHYSIOLOGICAL DETECTION OF DECEPTION (PDD) EXAMINATIONS OF HOST NATIONAL AFOSI EMPLOYEES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii71-136-c/afosii71-136-c.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosii71-136-c.pdf,../documents/pdfs/AF_epubs/foa/afosii71-136-c.pdf
INVESTIGATIONS OF AFOSI PERSONNEL,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii71-138-o/afosii71-138-o.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosii71-138-o.pdf,../documents/pdfs/AF_epubs/foa/afosii71-138-o.pdf
"BADGES, CREDENTIALS, AND IDENTIFICATION CARDS",Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii90-203-o/afosii90-203-o.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosii90-203-o.pdf,../documents/pdfs/AF_epubs/foa/afosii90-203-o.pdf
OVERSIGHT OF COUNTERINTELLIGENCE ACTIVITIES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii90-205/afosii90-205.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosii90-205.pdf,../documents/pdfs/AF_epubs/foa/afosii90-205.pdf
AGENT TRAINING PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman36-2209-o/afosiman36-2209-o.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosiman36-2209-o.pdf,../documents/pdfs/AF_epubs/foa/afosiman36-2209-o.pdf
AIR FORCE POLYGRAPH PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-103v1/afosiman71-103v1.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosiman71-103v1.pdf,../documents/pdfs/AF_epubs/foa/afosiman71-103v1.pdf
FORENSIC SCIENCES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-103v2/generic_fouo.pdf,2021-01-29 14:39,2021-01-29 22:02,True,generic_fouo.pdf,../documents/pdfs/AF_epubs/foa/generic_fouo.pdf
TECHNICAL SERVICES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-103v3/afosiman71-103v3.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosiman71-103v3.pdf,../documents/pdfs/AF_epubs/foa/afosiman71-103v3.pdf
TECHNICAL SURVEILLANCE COUNTERMEASURES (U),Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-103v4-s/afosiman71-103v4-s.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosiman71-103v4-s.pdf,../documents/pdfs/AF_epubs/foa/afosiman71-103v4-s.pdf
FORENSIC PSYCHOPHYSIOLOGICAL DETECTION OF DECEPTION (PDD) EXAMINATION,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-103v7/generic_stocked_and_issued.pdf,2021-01-29 14:39,2021-01-29 22:02,True,generic_stocked_and_issued.pdf,../documents/pdfs/AF_epubs/foa/generic_stocked_and_issued.pdf
BEHAVIORIAL SCIENCES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-109/afosiman71-109.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosiman71-109.pdf,../documents/pdfs/AF_epubs/foa/afosiman71-109.pdf
"FIREARMS, USE OF FORCE, AND APPREHENSION TACTICS",Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-113-o/afosiman71-113-o.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosiman71-113-o.pdf,../documents/pdfs/AF_epubs/foa/afosiman71-113-o.pdf
CRIMINAL INVESTIGATIVE SOURCE MANAGEMENT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-118v1-o/restricted_access.pdf,2021-01-29 14:39,2021-01-29 22:02,True,restricted_access.pdf,../documents/pdfs/AF_epubs/foa/restricted_access.pdf
UNDERCOVER OPERATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-118v3-o/restricted_access.pdf,2021-01-29 14:39,2021-01-29 22:02,True,restricted_access.pdf,../documents/pdfs/AF_epubs/foa/restricted_access.pdf
GENERAL INVESTIGATIVE METHODS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-118v4-o/afosiman71-118v4-o.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosiman71-118v4-o.pdf,../documents/pdfs/AF_epubs/foa/afosiman71-118v4-o.pdf
PROCESSING AND REPORTING INVESTIGATIVE MATTERS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-121/generic_restricted.pdf,2021-01-29 14:39,2021-01-29 22:02,True,generic_restricted.pdf,../documents/pdfs/AF_epubs/foa/generic_restricted.pdf
CRIMINAL INVESTIGATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-122v1-o/afosiman71-122v1-o.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosiman71-122v1-o.pdf,../documents/pdfs/AF_epubs/foa/afosiman71-122v1-o.pdf
PROCUREMENT FRAUD INVESTIGATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-122v2-o/afosiman71-122v2-o.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosiman71-122v2-o.pdf,../documents/pdfs/AF_epubs/foa/afosiman71-122v2-o.pdf
EXECUTION OF AFOSI'S COUNTERINTELLIGENCE MISSION,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-144v1/afosiman71-144v1.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosiman71-144v1.pdf,../documents/pdfs/AF_epubs/foa/afosiman71-144v1.pdf
COUNTERINTELLIGENCE (CI) SUPPORT TO RESEARCH AND DEVELOPMENT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-144v2-o/afosiman71-144v2-o.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosiman71-144v2-o.pdf,../documents/pdfs/AF_epubs/foa/afosiman71-144v2-o.pdf
PROTECTIVE SERVICE OPERATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-144v3-o/afosiman71-144v3-o.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosiman71-144v3-o.pdf,../documents/pdfs/AF_epubs/foa/afosiman71-144v3-o.pdf
COUNTERINTELLIGENCE SUPPORT TO INFOSTRUCTURE AND INFORMATION OPERATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-144v6-o/afosiman71-144-o.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosiman71-144-o.pdf,../documents/pdfs/AF_epubs/foa/afosiman71-144-o.pdf
"AFOSI FIELD INVESTIGATIONS REGIONS 1, 2, 3, 4, 5, 6, AND 8",Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosimd3910/afosimd3910.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosimd3910.pdf,../documents/pdfs/AF_epubs/foa/afosimd3910.pdf
US AIR FORCE SPECIAL INVESTIGATIONS ACADEMY,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosimd3912/afosimd3912.pdf,2021-01-29 14:39,2021-01-29 22:02,True,afosimd3912.pdf,../documents/pdfs/AF_epubs/foa/afosimd3912.pdf
AFOSI SPECIALTY FIELD INVESTIGATIONS SQUADRONS (FIS),Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosimd3913/afosimd3913.pdf,2021-01-29 14:39,2021-01-29 22:03,True,afosimd3913.pdf,../documents/pdfs/AF_epubs/foa/afosimd3913.pdf
AFOSI FIELD INVESTIGATIONS SQUADRONS (FIS),Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosimd3914/afosimd3914.pdf,2021-01-29 14:39,2021-01-29 22:03,True,afosimd3914.pdf,../documents/pdfs/AF_epubs/foa/afosimd3914.pdf
AFOSI FIELD SUPPORT SQUADRON,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosimd3915-o/afosimd3915-o.pdf,2021-01-29 14:39,2021-01-29 22:03,True,afosimd3915-o.pdf,../documents/pdfs/AF_epubs/foa/afosimd3915-o.pdf
